REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (H1),A (Unable to Subtype),A (H3),2009 H1N1,A (Subtyping not Performed),B,H3N2v
Census Regions,East South Central,2013,34,68,0,0,0,0,0,0,0,0
Census Regions,West South Central,2013,34,269,0.743494423791822,0,0,0,0,2,0,0
Census Regions,Mountain,2013,34,329,0.303951367781155,0,0,1,0,0,0,0
Census Regions,Pacific,2013,34,387,1.03359173126615,0,0,1,1,0,2,0
Census Regions,New England,2013,35,71,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2013,35,394,3.2994923857868,0,0,1,12,0,0,0
Census Regions,East North Central,2013,35,88,2.27272727272727,0,0,1,0,0,0,1
Census Regions,West North Central,2013,35,347,0.864553314121037,0,0,1,0,0,2,0
Census Regions,South Atlantic,2013,35,838,9.78520286396181,0,0,0,15,63,4,0
Census Regions,East South Central,2013,35,69,0,0,0,0,0,0,0,0
Census Regions,West South Central,2013,35,366,5.19125683060109,0,0,0,14,3,2,0
Census Regions,Mountain,2013,35,382,0,0,0,0,0,0,0,0
Census Regions,Pacific,2013,35,451,0.886917960088692,0,0,1,1,0,2,0
Census Regions,New England,2013,36,62,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2013,36,350,3.14285714285714,0,0,2,8,0,1,0
Census Regions,East North Central,2013,36,91,5.49450549450549,0,0,0,3,2,0,0
Census Regions,West North Central,2013,36,321,0,0,0,0,0,0,0,0
Census Regions,South Atlantic,2013,36,996,8.13253012048193,0,0,0,5,66,10,0
Census Regions,East South Central,2013,36,92,0,0,0,0,0,0,0,0
Census Regions,West South Central,2013,36,458,1.52838427947598,0,0,1,6,0,0,0
Census Regions,Mountain,2013,36,352,0.852272727272727,0,0,1,1,1,0,0
Census Regions,Pacific,2013,36,426,1.87793427230047,0,0,2,2,2,2,0
Census Regions,New England,2013,37,92,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2013,37,424,6.36792452830189,0,0,0,27,0,0,0
Census Regions,East North Central,2013,37,104,0.961538461538462,0,0,0,1,0,0,0
Census Regions,West North Central,2013,37,406,0.246305418719212,0,0,0,1,0,0,0
Census Regions,South Atlantic,2013,37,1022,6.75146771037182,0,0,1,9,56,3,0
Census Regions,East South Central,2013,37,86,3.48837209302326,0,0,0,2,0,1,0
Census Regions,West South Central,2013,37,487,1.64271047227926,0,0,0,5,1,2,0
Census Regions,Mountain,2013,37,468,0.854700854700855,0,0,0,3,1,0,0
Census Regions,Pacific,2013,37,513,1.75438596491228,0,0,6,1,1,1,0
Census Regions,New England,2013,38,100,3,0,0,1,1,1,0,0
Census Regions,Mid-Atlantic,2013,38,473,4.22832980972516,0,0,3,17,0,0,0
Census Regions,East North Central,2013,38,163,0.613496932515337,0,0,1,0,0,0,0
Census Regions,West North Central,2013,38,414,0.483091787439614,0,0,0,1,0,1,0
Census Regions,South Atlantic,2013,38,1072,7.08955223880597,0,0,0,10,52,14,0
Census Regions,East South Central,2013,38,90,4.44444444444444,0,0,0,4,0,0,0
Census Regions,West South Central,2013,38,562,0.711743772241993,0,0,0,1,0,3,0
Census Regions,Mountain,2013,38,503,0.99403578528827,0,0,1,2,1,1,0
Census Regions,Pacific,2013,38,511,1.76125244618395,0,0,2,2,2,3,0
Census Regions,New England,2013,39,141,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2013,39,674,4.74777448071217,0,0,3,26,2,1,0
Census Regions,East North Central,2013,39,168,0.595238095238095,0,0,0,1,0,0,0
Census Regions,West North Central,2013,39,478,0.627615062761506,0,0,1,1,0,1,0
Census Regions,South Atlantic,2013,39,1298,9.70724191063174,0,0,1,17,95,13,0
Census Regions,East South Central,2013,39,104,4.80769230769231,0,0,0,4,0,1,0
Census Regions,West South Central,2013,39,596,0.671140939597315,0,0,0,1,0,3,0
Census Regions,Mountain,2013,39,513,1.75438596491228,0,0,1,5,2,1,0
Census Regions,Pacific,2013,39,624,1.28205128205128,0,0,5,0,3,0,0
Census Regions,New England,2013,40,151,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2013,40,634,2.36593059936909,0,0,2,10,0,3,0
Census Regions,East North Central,2013,40,248,1.61290322580645,0,0,1,2,0,1,0
Census Regions,West North Central,2013,40,544,2.20588235294118,0,0,1,5,2,3,1
Census Regions,South Atlantic,2013,40,1397,9.23407301360057,0,0,1,35,77,16,0
Census Regions,East South Central,2013,40,158,7.59493670886076,0,0,0,11,0,1,0
Census Regions,West South Central,2013,40,526,1.33079847908745,0,0,2,3,2,0,0
Census Regions,Mountain,2013,40,609,0.656814449917898,0,0,0,1,1,2,0
Census Regions,Pacific,2013,40,644,1.70807453416149,0,0,6,2,1,2,0
Census Regions,New England,2013,41,194,0.515463917525773,0,0,1,0,0,0,0
Census Regions,Mid-Atlantic,2013,41,635,1.10236220472441,0,0,2,5,0,0,0
Census Regions,East North Central,2013,41,276,1.81159420289855,0,0,4,1,0,0,0
Census Regions,West North Central,2013,41,653,0.153139356814701,0,0,0,0,0,1,0
Census Regions,South Atlantic,2013,41,1610,10,0,0,1,27,108,25,0
Census Regions,East South Central,2013,41,153,6.5359477124183,0,0,0,9,0,1,0
Census Regions,West South Central,2013,41,747,1.74029451137885,0,0,4,4,3,2,0
Census Regions,Mountain,2013,41,698,1.00286532951289,0,0,1,5,0,1,0
Census Regions,Pacific,2013,41,842,2.85035629453682,0,0,11,6,5,2,0
Census Regions,New England,2013,42,201,0,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2013,42,676,1.18343195266272,0,0,0,6,1,1,0
Census Regions,East North Central,2013,42,302,2.64900662251656,0,0,2,5,1,0,0
Census Regions,West North Central,2013,42,671,1.04321907600596,0,0,0,2,1,4,0
Census Regions,South Atlantic,2013,42,1607,6.78282514001245,0,0,1,11,83,14,0
Census Regions,East South Central,2013,42,143,3.4965034965035,0,0,0,5,0,0,0
Census Regions,West South Central,2013,42,688,1.59883720930233,0,0,3,3,2,3,0
Census Regions,Mountain,2013,42,684,1.60818713450292,0,0,2,3,2,4,0
Census Regions,Pacific,2013,42,829,3.13630880579011,0,0,8,14,4,0,0
Census Regions,New England,2013,43,175,1.71428571428571,0,0,0,2,1,0,0
Census Regions,Mid-Atlantic,2013,43,698,0.859598853868195,0,0,0,6,0,0,0
Census Regions,East North Central,2013,43,299,2.34113712374582,0,0,2,4,1,0,0
Census Regions,West North Central,2013,43,672,0.446428571428571,0,0,0,3,0,0,0
Census Regions,South Atlantic,2013,43,1702,7.81433607520564,0,0,6,29,87,11,0
Census Regions,East South Central,2013,43,210,4.76190476190476,0,0,0,10,0,0,0
Census Regions,West South Central,2013,43,750,3.06666666666667,0,0,4,9,7,3,0
Census Regions,Mountain,2013,43,656,1.3719512195122,0,0,3,4,2,0,0
Census Regions,Pacific,2013,43,724,1.93370165745856,0,0,6,6,2,0,0
Census Regions,New England,2013,44,210,1.9047619047619,0,0,2,2,0,0,0
Census Regions,Mid-Atlantic,2013,44,722,0.969529085872576,0,0,3,1,2,1,0
Census Regions,East North Central,2013,44,307,4.23452768729642,0,0,2,8,0,3,0
Census Regions,West North Central,2013,44,779,1.66880616174583,0,0,1,2,4,6,0
Census Regions,South Atlantic,2013,44,1761,8.91538898353208,0,0,1,21,112,23,0
Census Regions,East South Central,2013,44,203,7.38916256157636,0,0,0,12,3,0,0
Census Regions,West South Central,2013,44,787,2.54129606099111,0,0,3,11,3,3,0
Census Regions,Mountain,2013,44,705,5.39007092198582,0,0,7,20,10,1,0
Census Regions,Pacific,2013,44,842,3.08788598574822,0,0,7,11,2,6,0
Census Regions,New England,2013,45,218,1.37614678899083,0,0,2,1,0,0,0
Census Regions,Mid-Atlantic,2013,45,828,1.93236714975845,0,0,2,8,3,3,0
Census Regions,East North Central,2013,45,344,6.1046511627907,0,0,1,16,1,3,0
Census Regions,West North Central,2013,45,738,1.49051490514905,0,0,5,4,0,2,0
Census Regions,South Atlantic,2013,45,1894,9.29250263991552,0,0,0,23,136,17,0
Census Regions,East South Central,2013,45,260,10,0,0,0,18,8,0,0
Census Regions,West South Central,2013,45,943,6.99893955461294,0,0,5,41,14,6,0
Census Regions,Mountain,2013,45,775,6.96774193548387,0,0,7,35,5,7,0
Census Regions,Pacific,2013,45,945,2.85714285714286,0,0,7,11,4,5,0
Census Regions,New England,2013,46,242,2.89256198347107,0,0,3,3,1,0,0
Census Regions,Mid-Atlantic,2013,46,844,3.08056872037915,0,0,1,17,3,5,0
Census Regions,East North Central,2013,46,356,8.42696629213483,0,0,1,28,1,0,0
Census Regions,West North Central,2013,46,712,3.23033707865169,0,0,2,17,4,0,0
Census Regions,South Atlantic,2013,46,1947,9.55315870570108,0,0,2,38,125,21,0
Census Regions,East South Central,2013,46,238,6.72268907563025,0,0,0,9,6,1,0
Census Regions,West South Central,2013,46,1146,8.7260034904014,0,0,2,62,30,6,0
Census Regions,Mountain,2013,46,813,12.1771217712177,0,0,1,82,14,2,0
Census Regions,Pacific,2013,46,905,3.42541436464088,0,0,9,16,4,2,0
Census Regions,New England,2013,47,224,3.125,0,0,1,4,1,1,0
Census Regions,Mid-Atlantic,2013,47,871,3.78874856486797,0,0,1,27,3,2,0
Census Regions,East North Central,2013,47,395,14.6835443037975,0,0,3,47,6,2,0
Census Regions,West North Central,2013,47,789,3.42205323193916,0,0,1,24,2,0,0
Census Regions,South Atlantic,2013,47,2112,10.9375,0,0,0,56,127,48,0
Census Regions,East South Central,2013,47,319,15.0470219435737,0,0,1,25,22,0,0
Census Regions,West South Central,2013,47,1170,9.31623931623932,0,0,6,73,26,4,0
Census Regions,Mountain,2013,47,990,16.7676767676768,0,0,1,143,22,0,0
Census Regions,Pacific,2013,47,969,3.92156862745098,0,0,8,26,4,0,0
Census Regions,New England,2013,48,203,5.41871921182266,0,0,2,8,1,0,0
Census Regions,Mid-Atlantic,2013,48,799,4.38047559449312,0,0,3,23,7,2,0
Census Regions,East North Central,2013,48,346,16.1849710982659,0,0,1,54,1,0,0
Census Regions,West North Central,2013,48,679,7.51104565537555,0,0,2,45,1,3,0
Census Regions,South Atlantic,2013,48,2128,12.593984962406,0,0,1,62,176,29,0
Census Regions,East South Central,2013,48,234,14.1025641025641,0,0,1,11,21,0,0
Census Regions,West South Central,2013,48,1161,12.3169681309216,0,0,1,64,73,5,0
Census Regions,Mountain,2013,48,978,24.5398773006135,0,0,2,194,43,1,0
Census Regions,Pacific,2013,48,905,6.74033149171271,0,0,16,35,8,2,0
Census Regions,New England,2013,49,311,10.6109324758842,0,0,1,23,5,4,0
Census Regions,Mid-Atlantic,2013,49,1083,7.01754385964912,0,0,4,52,10,10,0
Census Regions,East North Central,2013,49,510,26.2745098039216,0,0,0,122,10,2,0
Census Regions,West North Central,2013,49,875,9.37142857142857,0,0,1,80,1,0,0
Census Regions,South Atlantic,2013,49,2843,22.2652128033767,0,0,6,133,456,38,0
Census Regions,East South Central,2013,49,370,19.1891891891892,0,0,0,50,20,1,0
Census Regions,West South Central,2013,49,1757,20.4325554923165,0,0,7,182,164,6,0
Census Regions,Mountain,2013,49,1412,25.3541076487252,0,0,5,294,56,3,0
Census Regions,Pacific,2013,49,1008,10.7142857142857,0,0,10,87,6,5,0
Census Regions,New England,2013,50,297,9.42760942760943,0,0,2,21,3,2,0
Census Regions,Mid-Atlantic,2013,50,1094,11.7915904936015,0,0,9,92,20,8,0
Census Regions,East North Central,2013,50,554,24.3682310469314,0,0,4,107,22,2,0
Census Regions,West North Central,2013,50,835,19.2814371257485,0,0,2,146,13,0,0
Census Regions,South Atlantic,2013,50,2787,16.5052027269465,0,0,4,144,287,25,0
Census Regions,East South Central,2013,50,413,21.3075060532688,0,0,0,50,38,0,0
Census Regions,West South Central,2013,50,2157,27.2137227630969,0,0,9,237,332,9,0
Census Regions,Mountain,2013,50,1496,30.9491978609626,0,0,4,365,93,1,0
Census Regions,Pacific,2013,50,1204,16.7774086378738,0,0,22,162,13,5,0
Census Regions,New England,2013,51,299,22.0735785953177,0,0,5,56,4,1,0
Census Regions,Mid-Atlantic,2013,51,1198,14.440734557596,0,0,5,110,55,3,0
Census Regions,East North Central,2013,51,587,28.9608177172061,0,0,3,99,67,1,0
Census Regions,West North Central,2013,51,1083,24.3767313019391,0,0,4,240,20,0,0
Census Regions,South Atlantic,2013,51,3240,23.7654320987654,0,0,3,271,462,34,0
Census Regions,East South Central,2013,51,579,25.5613126079447,0,0,0,100,48,0,0
Census Regions,West South Central,2013,51,3707,34.8260048556784,0,0,15,454,801,21,0
Census Regions,Mountain,2013,51,1942,36.7147270854789,0,0,2,600,109,2,0
Census Regions,Pacific,2013,51,1380,26.0869565217391,0,0,14,301,40,5,0
Census Regions,New England,2013,52,400,36.75,0,0,3,138,4,2,0
Census Regions,Mid-Atlantic,2013,52,1476,23.5772357723577,0,0,6,241,96,5,0
Census Regions,East North Central,2013,52,609,34.9753694581281,0,0,4,136,72,1,0
Census Regions,West North Central,2013,52,1201,33.8884263114072,0,0,6,351,49,1,0
Census Regions,South Atlantic,2013,52,3511,25.5482768442039,0,0,3,395,444,55,0
Census Regions,East South Central,2013,52,571,28.0210157618214,0,0,0,102,57,1,0
Census Regions,West South Central,2013,52,3765,30.597609561753,0,0,1,300,831,20,0
Census Regions,Mountain,2013,52,2663,41.9076229815997,0,0,11,967,134,4,0
Census Regions,Pacific,2013,52,1552,29.1881443298969,0,0,13,374,62,4,0
Census Regions,New England,2014,1,500,32.2,0,0,9,132,17,3,0
Census Regions,Mid-Atlantic,2014,1,1670,21.7964071856287,0,0,4,250,107,3,0
Census Regions,East North Central,2014,1,794,38.4130982367758,0,0,4,210,90,1,0
Census Regions,West North Central,2014,1,1715,34.6355685131195,0,0,9,511,74,0,0
Census Regions,South Atlantic,2014,1,3599,22.4506807446513,0,0,7,386,368,47,0
Census Regions,East South Central,2014,1,703,20.199146514936,0,0,2,108,32,0,0
Census Regions,West South Central,2014,1,3654,27.9693486590038,0,0,6,411,584,21,0
Census Regions,Mountain,2014,1,3177,36.8271954674221,0,0,20,1016,131,3,0
Census Regions,Pacific,2014,1,1967,31.5709201830198,0,0,23,453,135,10,0
Census Regions,New England,2014,2,670,39.4029850746269,0,0,16,207,38,3,0
Census Regions,Mid-Atlantic,2014,2,1834,22.4645583424209,0,0,9,289,114,0,0
Census Regions,East North Central,2014,2,898,36.4142538975501,0,0,8,233,86,0,0
Census Regions,West North Central,2014,2,1707,35.4422964264792,0,0,10,517,78,0,0
Census Regions,South Atlantic,2014,2,3681,22.6568867155664,0,0,8,475,301,50,0
Census Regions,East South Central,2014,2,772,22.5388601036269,0,0,0,149,23,2,0
Census Regions,West South Central,2014,2,3346,24.2976688583383,0,0,11,369,412,21,0
Census Regions,Mountain,2014,2,3070,30.5537459283388,0,0,24,818,94,2,0
Census Regions,Pacific,2014,2,2275,30.3296703296703,0,0,20,487,170,13,0
Census Regions,New England,2014,3,764,38.7434554973822,0,0,18,244,31,3,0
Census Regions,Mid-Atlantic,2014,3,1859,26.4658418504572,0,0,8,335,147,2,0
Census Regions,East North Central,2014,3,881,32.6901248581158,0,0,16,220,52,0,0
Census Regions,West North Central,2014,3,1682,26.6349583828775,0,0,5,362,75,6,0
Census Regions,South Atlantic,2014,3,3349,25.6195879366975,0,0,10,507,282,59,0
Census Regions,East South Central,2014,3,727,18.1568088033012,0,0,2,113,16,1,0
Census Regions,West South Central,2014,3,3063,22.2331047992165,0,0,10,320,325,26,0
Census Regions,Mountain,2014,3,2701,29.0633098852277,0,0,23,685,72,5,0
Census Regions,Pacific,2014,3,2454,28.5248573757131,0,0,34,477,160,29,0
Census Regions,New England,2014,4,771,35.408560311284,0,0,34,199,38,2,0
Census Regions,Mid-Atlantic,2014,4,1977,29.3373798684876,0,0,7,357,204,12,0
Census Regions,East North Central,2014,4,900,34.1111111111111,0,0,7,208,85,7,0
Census Regions,West North Central,2014,4,1414,21.0749646393211,0,0,4,239,50,5,0
Census Regions,South Atlantic,2014,4,3363,23.4017246506096,0,0,11,469,239,68,0
Census Regions,East South Central,2014,4,621,15.6199677938808,0,0,1,75,17,4,0
Census Regions,West South Central,2014,4,2604,17.6651305683564,0,0,10,212,199,39,0
Census Regions,Mountain,2014,4,2356,23.811544991511,0,0,20,475,53,13,0
Census Regions,Pacific,2014,4,2462,25.9545085296507,0,0,38,409,157,35,0
Census Regions,New England,2014,5,750,32.2666666666667,0,0,14,182,42,4,0
Census Regions,Mid-Atlantic,2014,5,1897,23.4580917237744,0,0,12,301,118,14,0
Census Regions,East North Central,2014,5,638,29.6238244514107,0,0,4,132,48,5,0
Census Regions,West North Central,2014,5,1318,18.8922610015175,0,0,4,214,28,3,0
Census Regions,South Atlantic,2014,5,3153,22.1059308594989,0,0,12,370,248,67,0
Census Regions,East South Central,2014,5,551,12.3411978221416,0,0,0,49,15,4,0
Census Regions,West South Central,2014,5,2081,14.0797693416627,0,0,8,135,118,32,0
Census Regions,Mountain,2014,5,1956,15.6441717791411,0,0,5,252,38,11,0
Census Regions,Pacific,2014,5,2274,22.0316622691293,0,0,35,310,121,35,0
Census Regions,New England,2014,6,643,30.1710730948678,0,0,28,134,30,2,0
Census Regions,Mid-Atlantic,2014,6,1668,24.8800959232614,0,0,23,252,115,25,0
Census Regions,East North Central,2014,6,590,25.5932203389831,0,0,1,131,18,1,0
Census Regions,West North Central,2014,6,1197,13.0325814536341,0,0,5,124,22,5,0
Census Regions,South Atlantic,2014,6,3059,22.883295194508,0,0,15,410,198,77,0
Census Regions,East South Central,2014,6,537,8.19366852886406,0,0,1,34,8,1,0
Census Regions,West South Central,2014,6,1746,12.7147766323024,0,0,14,85,70,53,0
Census Regions,Mountain,2014,6,1715,12.5947521865889,0,0,15,166,23,12,0
Census Regions,Pacific,2014,6,1840,20.5978260869565,0,0,28,235,73,43,0
Census Regions,New England,2014,7,641,26.0530421216849,0,0,16,115,30,6,0
Census Regions,Mid-Atlantic,2014,7,1490,22.9530201342282,0,0,16,181,108,37,0
Census Regions,East North Central,2014,7,540,19.2592592592593,0,0,3,83,17,1,0
Census Regions,West North Central,2014,7,1081,12.0259019426457,0,0,4,103,22,1,0
Census Regions,South Atlantic,2014,7,2527,20.1820340324495,0,0,6,279,174,51,0
Census Regions,East South Central,2014,7,432,8.10185185185185,0,0,4,21,5,5,0
Census Regions,West South Central,2014,7,1625,11.6307692307692,0,0,14,55,55,65,0
Census Regions,Mountain,2014,7,1575,11.1746031746032,0,0,14,128,12,22,0
Census Regions,Pacific,2014,7,1981,15.0429076224129,0,0,25,168,66,39,0
Census Regions,New England,2014,8,620,21.4516129032258,0,0,19,89,21,4,0
Census Regions,Mid-Atlantic,2014,8,1364,17.1554252199414,0,0,18,116,65,35,0
Census Regions,East North Central,2014,8,516,18.6046511627907,0,0,1,73,13,9,0
Census Regions,West North Central,2014,8,1088,9.65073529411765,0,0,7,84,11,3,0
Census Regions,South Atlantic,2014,8,2387,17.7209886887306,0,0,11,226,125,61,0
Census Regions,East South Central,2014,8,437,4.80549199084668,0,0,1,12,4,4,0
Census Regions,West South Central,2014,8,1622,9.4327990135635,0,0,10,33,34,76,0
Census Regions,Mountain,2014,8,1430,7.83216783216783,0,0,8,75,7,22,0
Census Regions,Pacific,2014,8,1663,14.4918821407096,0,0,18,132,57,34,0
Census Regions,New England,2014,9,553,18.625678119349,0,0,26,55,15,7,0
Census Regions,Mid-Atlantic,2014,9,1284,18.8473520249221,0,0,17,108,60,57,0
Census Regions,East North Central,2014,9,471,16.7728237791932,0,0,1,59,10,9,0
Census Regions,West North Central,2014,9,1062,5.46139359698682,0,0,9,41,7,1,0
Census Regions,South Atlantic,2014,9,2103,12.6485972420352,0,0,7,134,77,48,0
Census Regions,East South Central,2014,9,420,6.42857142857143,0,0,1,14,4,8,0
Census Regions,West South Central,2014,9,1362,9.47136563876652,0,0,12,13,30,74,0
Census Regions,Mountain,2014,9,1330,8.1203007518797,0,0,15,54,5,34,0
Census Regions,Pacific,2014,9,1667,12.3575284943011,0,0,14,103,53,36,0
Census Regions,New England,2014,10,478,18.4100418410042,0,0,26,27,26,9,0
Census Regions,Mid-Atlantic,2014,10,1221,16.4619164619165,0,0,14,76,28,83,0
Census Regions,East North Central,2014,10,466,12.0171673819742,0,0,2,37,7,10,0
Census Regions,West North Central,2014,10,960,7.5,0,0,4,43,14,11,0
Census Regions,South Atlantic,2014,10,1928,11.8257261410788,0,0,8,118,54,48,0
Census Regions,East South Central,2014,10,348,4.88505747126437,0,0,2,6,6,3,0
Census Regions,West South Central,2014,10,1318,9.71168437025797,0,0,12,4,37,75,0
Census Regions,Mountain,2014,10,1282,7.02028081123245,0,0,13,29,6,42,0
Census Regions,Pacific,2014,10,1440,9.93055555555556,0,0,21,73,29,20,0
Census Regions,New England,2014,11,537,21.415270018622,0,0,36,34,32,13,0
Census Regions,Mid-Atlantic,2014,11,1264,18.3544303797468,0,0,25,58,30,119,0
Census Regions,East North Central,2014,11,382,9.68586387434555,0,0,2,24,3,8,0
Census Regions,West North Central,2014,11,939,6.70926517571885,0,0,11,38,4,10,0
Census Regions,South Atlantic,2014,11,1917,10.2764736567553,0,0,13,83,55,46,0
Census Regions,East South Central,2014,11,322,5.59006211180124,0,0,0,6,1,11,0
Census Regions,West South Central,2014,11,1072,8.95522388059701,0,0,10,6,13,67,0
Census Regions,Mountain,2014,11,1111,6.93069306930693,0,0,10,24,5,38,0
Census Regions,Pacific,2014,11,1378,10.9579100145138,0,0,31,78,20,22,0
Census Regions,New England,2014,12,505,28.7128712871287,0,0,62,22,32,29,0
Census Regions,Mid-Atlantic,2014,12,1293,21.8097447795824,0,0,36,44,35,167,0
Census Regions,East North Central,2014,12,337,9.19881305637982,0,0,3,19,2,7,0
Census Regions,West North Central,2014,12,758,5.4089709762533,0,0,4,21,5,11,0
Census Regions,South Atlantic,2014,12,1803,13.5884636716583,0,0,17,61,84,83,0
Census Regions,East South Central,2014,12,298,4.02684563758389,0,0,1,4,1,6,0
Census Regions,West South Central,2014,12,1022,10.3718199608611,0,0,12,5,10,79,0
Census Regions,Mountain,2014,12,1083,7.29455216989843,0,0,8,13,6,52,0
Census Regions,Pacific,2014,12,1117,7.96777081468218,0,0,21,23,15,30,0
Census Regions,New England,2014,13,555,27.7477477477477,0,0,62,18,33,41,0
Census Regions,Mid-Atlantic,2014,13,1437,24.0083507306889,0,0,43,30,42,230,0
Census Regions,East North Central,2014,13,298,10.738255033557,0,0,2,16,2,12,0
Census Regions,West North Central,2014,13,745,5.23489932885906,0,0,8,14,4,13,0
Census Regions,South Atlantic,2014,13,1765,12.1246458923513,0,0,18,40,77,79,0
Census Regions,East South Central,2014,13,266,4.88721804511278,0,0,2,2,3,6,0
Census Regions,West South Central,2014,13,791,11.378002528445,0,0,7,3,6,74,0
Census Regions,Mountain,2014,13,979,8.58018386108274,0,0,26,13,10,35,0
Census Regions,Pacific,2014,13,1069,7.67072029934518,0,0,16,20,11,35,0
Census Regions,New England,2014,14,541,27.7264325323475,0,0,59,10,18,63,0
Census Regions,Mid-Atlantic,2014,14,1426,27.9803646563815,0,0,93,29,42,235,0
Census Regions,East North Central,2014,14,298,11.744966442953,0,0,3,12,4,16,0
Census Regions,West North Central,2014,14,732,7.65027322404372,0,0,17,18,3,18,0
Census Regions,South Atlantic,2014,14,1547,11.5707821590175,0,0,17,24,52,86,0
Census Regions,East South Central,2014,14,229,6.98689956331878,0,0,2,3,5,6,0
Census Regions,West South Central,2014,14,888,12.0495495495495,0,0,9,0,13,85,0
Census Regions,Mountain,2014,14,916,9.06113537117904,0,0,24,7,5,47,0
Census Regions,Pacific,2014,14,954,7.12788259958071,0,0,12,13,4,39,0
Census Regions,New England,2014,15,603,30.6799336650083,0,0,71,5,38,71,0
Census Regions,Mid-Atlantic,2014,15,1408,25,0,0,85,14,30,223,0
Census Regions,East North Central,2014,15,280,10.3571428571429,0,0,4,5,1,19,0
Census Regions,West North Central,2014,15,641,9.04836193447738,0,0,13,13,2,30,0
Census Regions,South Atlantic,2014,15,1455,15.53264604811,0,0,18,8,81,119,0
Census Regions,East South Central,2014,15,225,5.77777777777778,0,0,3,1,3,6,0
Census Regions,West South Central,2014,15,801,8.73907615480649,0,0,12,1,3,54,0
Census Regions,Mountain,2014,15,844,9.00473933649289,0,0,17,0,3,56,0
Census Regions,Pacific,2014,15,922,7.04989154013015,0,0,4,8,7,46,0
Census Regions,New England,2014,16,499,28.4569138276553,0,0,49,8,30,55,0
Census Regions,Mid-Atlantic,2014,16,1328,22.9668674698795,0,0,85,11,22,187,0
Census Regions,East North Central,2014,16,268,10.8208955223881,0,0,3,1,3,22,0
Census Regions,West North Central,2014,16,618,6.63430420711974,0,0,14,4,5,18,0
Census Regions,South Atlantic,2014,16,1307,14.0015302218822,0,0,23,5,65,90,0
Census Regions,East South Central,2014,16,190,3.15789473684211,0,0,0,1,2,3,0
Census Regions,West South Central,2014,16,770,7.14285714285714,0,0,5,1,4,45,0
Census Regions,Mountain,2014,16,805,11.6770186335404,0,0,25,0,4,65,0
Census Regions,Pacific,2014,16,863,6.60486674391657,0,0,18,5,3,31,0
Census Regions,New England,2014,17,538,26.0223048327138,0,0,39,7,15,79,0
Census Regions,Mid-Atlantic,2014,17,1094,18.0987202925046,0,0,56,4,26,112,0
Census Regions,East North Central,2014,17,254,18.8976377952756,0,0,4,13,2,29,0
Census Regions,West North Central,2014,17,671,9.23994038748137,0,0,26,3,2,31,0
Census Regions,South Atlantic,2014,17,1403,14.7540983606557,0,0,29,6,75,97,0
Census Regions,East South Central,2014,17,184,4.34782608695652,0,0,2,0,1,5,0
Census Regions,West South Central,2014,17,659,6.67678300455235,0,0,3,0,2,39,0
Census Regions,Mountain,2014,17,744,10.3494623655914,0,0,19,2,5,51,0
Census Regions,Pacific,2014,17,770,5.19480519480519,0,0,13,0,1,26,0
Census Regions,New England,2014,18,450,23.1111111111111,0,0,31,1,5,67,0
Census Regions,Mid-Atlantic,2014,18,914,15.7549234135667,0,0,48,5,17,74,0
Census Regions,East North Central,2014,18,249,13.6546184738956,0,0,7,2,1,24,0
Census Regions,West North Central,2014,18,615,8.94308943089431,0,0,20,0,3,32,0
Census Regions,South Atlantic,2014,18,1432,15.7122905027933,0,0,12,3,97,113,0
Census Regions,East South Central,2014,18,199,0,0,0,0,0,0,0,0
Census Regions,West South Central,2014,18,672,5.95238095238095,0,0,2,0,2,36,0
Census Regions,Mountain,2014,18,680,12.0588235294118,0,0,20,0,3,59,0
Census Regions,Pacific,2014,18,654,8.86850152905199,0,0,11,2,3,42,0
Census Regions,New England,2014,19,316,13.6075949367089,0,0,9,2,1,31,0
Census Regions,Mid-Atlantic,2014,19,866,14.6651270207852,0,0,48,7,10,62,0
Census Regions,East North Central,2014,19,218,9.63302752293578,0,0,3,0,1,17,0
Census Regions,West North Central,2014,19,618,7.28155339805825,0,0,14,0,4,27,0
Census Regions,South Atlantic,2014,19,1224,13.4803921568627,0,0,7,0,74,84,0
Census Regions,East South Central,2014,19,171,2.33918128654971,0,0,0,0,0,4,0
Census Regions,West South Central,2014,19,639,4.53834115805947,0,0,4,0,3,22,0
Census Regions,Mountain,2014,19,696,15.6609195402299,0,0,25,0,8,76,0
Census Regions,Pacific,2014,19,688,7.84883720930233,0,0,20,0,3,31,0
Census Regions,New England,2014,20,302,9.93377483443709,0,0,4,2,1,23,0
Census Regions,Mid-Atlantic,2014,20,809,11.1248454882571,0,0,33,2,17,38,0
Census Regions,East North Central,2014,20,192,9.89583333333333,0,0,4,0,1,14,0
Census Regions,West North Central,2014,20,575,6.08695652173913,0,0,10,1,1,23,0
Census Regions,South Atlantic,2014,20,1177,11.9796091758709,0,0,6,0,65,70,0
Census Regions,East South Central,2014,20,173,1.15606936416185,0,0,0,0,2,0,0
